DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0269301,0.9339212,5.813984,-1.536204,0.06524112,0.005066217,-0.9887068,-0.08164065,4.740927,1.37153
0.0269285,-1.450926,2.208921,1.07513,0.06126192,0.003435388,-1.003231,-0.1207119,4.80041,1.400481
0.0279608,-1.384697,1.09504,2.21275,0.05304965,0.004597552,-1.000013,-0.1594291,4.831028,1.462352
0.0269281,-1.185454,0.9363849,0.1084909,0.05287648,0.01002363,-1.008313,-0.1913511,4.856244,1.465273
0.023901,1.609976,3.453302,-1.292021,0.05868747,0.01320573,-1.005523,-0.1528711,4.938781,1.434393
0.0259617,1.412195,1.895066,-0.5520862,0.06622696,0.003681359,-1.000104,-0.1162081,4.98798,1.420059
0.0249006,0.8336489,0.854279,1.213043,0.06361951,-0.0007397821,-1.016346,-0.09544976,5.009252,1.450265
0.0239372,0.5601172,2.719545,1.241707,0.06119532,0.006993292,-0.9875169,-0.08204213,5.07435,1.479988
0.0269263,-1.844477,1.596915,1.523685,0.05915948,0.002380195,-1.011231,-0.1317071,5.117349,1.521015
0.0269276,0.1436135,1.280818,0.3894787,0.06063587,0.003422826,-1.001767,-0.1278399,5.151838,1.531503
0.0239703,2.670692,7.132967,-1.00988,0.06766506,0.009840583,-0.9890121,-0.06382259,5.322818,1.507296
0.0329123,-0.4096477,5.862873,-0.0671889,0.07961228,-0.0006326148,-0.9847713,-0.07730503,5.515779,1.505084
0.0328822,1.386641,5.238692,1.625438,0.06641343,0.007269712,-1.007187,-0.03170923,5.688038,1.558532
0.032907,-0.156093,4.573696,-0.02232334,0.07597578,0.0002447972,-1.00908,-0.03684578,5.838545,1.557798
0.032948,-1.601568,4.101695,0.5488296,0.08095658,0.004220773,-0.9977146,-0.08961423,5.973688,1.575881
0.0288911,-0.8146369,1.596162,0.5918623,0.07515428,0.003613779,-1.002202,-0.11315,6.019803,1.59298
0.0289547,2.254745,6.234279,-1.167067,0.0798325,0.003978938,-1.01722,-0.04786453,6.200314,1.559188
0.02594,1.007567,7.703485,-0.5287538,0.09875792,-5.802326E-05,-0.9846568,-0.02172825,6.400143,1.545472
0.0249013,-2.779128,3.003823,3.012925,0.08440942,0.001639969,-1.011174,-0.09093216,6.474942,1.620498
0.0229397,0.2216482,4.450431,1.691403,0.0778807,0.0005926788,-1.005009,-0.08584762,6.577033,1.659298
0.0239363,1.459243,8.027645,-1.201002,0.09215902,0.005655963,-0.9855557,-0.05091875,6.769185,1.630551
0.0209791,-0.4726044,7.00645,-0.92254,0.09909555,0.0008070106,-1.004382,-0.06083356,6.916174,1.611197
0.0219066,0.04099316,6.505152,-0.1092175,0.100595,0.007615162,-0.9990456,-0.05993554,7.05868,1.608804
0.0219732,-0.5710862,4.95632,0.7430928,0.1011365,0.0002341932,-0.9902644,-0.07248413,7.167586,1.625132
0.0269314,-2.192232,2.547892,1.273058,0.09708778,0.00504723,-1.000822,-0.131524,7.236204,1.659417
0.0219435,-0.9163578,2.482379,0.3229776,0.09506258,0.001713567,-1.014966,-0.1516321,7.290676,1.666505
0.023934,2.010823,4.120595,-1.711326,0.0987476,0.01266263,-0.9882464,-0.1035051,7.389298,1.625546
0.0209435,0.8896268,1.724486,-2.733046,0.110834,0.007168476,-0.9983112,-0.08487318,7.425415,1.568306
0.0229065,-0.261293,0.8740719,-0.4677355,0.1146779,0.006171554,-0.9926327,-0.09085849,7.445437,1.557592
0.0219747,-1.370294,0.9654056,2.236669,0.1047974,0.002160685,-1.002096,-0.1209703,7.466651,1.606742
0.0239016,-0.3837587,0.9790708,2.409304,0.09796896,-0.0004391652,-1.001339,-0.1301427,7.490053,1.664328
0.0219429,2.20207,4.812554,0.5554111,0.1002273,0.002790568,-1.008154,-0.08182295,7.595654,1.676516
0.0209442,1.474037,6.406316,-1.019727,0.1127851,0.002870195,-0.9747822,-0.05095042,7.729829,1.655158
0.0329485,-2.100629,4.900823,1.315042,0.117162,-0.0002761846,-0.994363,-0.120163,7.891304,1.698487
0.0239642,-2.313685,2.487663,2.587276,0.1089885,-0.0004860107,-1.005128,-0.1756086,7.950919,1.760489
0.0229113,-1.019171,2.20526,1.088243,0.1058099,0.004684108,-0.995325,-0.1989591,8.001444,1.785422
0.0239723,2.179017,9.954424,-1.219058,0.1159128,0.01406747,-0.9858214,-0.1467231,8.240074,1.756198
0.0248962,0.3234438,9.932776,-0.7684985,0.1310437,0.008511208,-0.9844498,-0.1386706,8.487363,1.737066
0.0219738,-1.821795,4.008522,1.780241,0.1238008,0.009820143,-1.00267,-0.1787023,8.575445,1.776184
0.0239274,-0.3973334,1.845569,1.935309,0.1190593,0.008388544,-0.992564,-0.1882095,8.619605,1.822491
0.0239132,-0.01554543,2.968797,0.3078085,0.1172959,-0.001957824,-1.016805,-0.1885812,8.690598,1.829852
0.0279236,3.063781,8.27393,-0.1522336,0.1394784,0.007141677,-0.974673,-0.1030294,8.921637,1.825601
0.0259308,-1.075228,3.460493,2.000634,0.1293993,0.005188198,-0.9999375,-0.1309109,9.01137,1.877479
0.020946,-0.6674538,1.615936,1.821385,0.1281334,-0.002921919,-0.9928994,-0.1448914,9.045218,1.91563
0.0249324,-1.044326,1.874465,0.3937269,0.1289924,-0.002547777,-0.9934992,-0.170929,9.091952,1.925446
0.0229421,2.810184,9.708052,-0.7726085,0.1396473,0.01035232,-0.9800422,-0.1064575,9.314675,1.907721
0.0248993,0.1317569,6.971218,0.2161452,0.1460578,0.0009995187,-0.9828479,-0.1031768,9.488254,1.913103
0.0219445,-1.662647,3.493995,1.535937,0.1397556,-0.004928303,-0.9953458,-0.1396628,9.564927,1.946808
0.0239354,-1.44392,2.205082,0.4223245,0.1350042,0.0003153784,-0.9976965,-0.1742236,9.617706,1.956917
0.0239336,2.334981,7.912446,-1.958462,0.1451889,0.01133905,-0.9961481,-0.1183391,9.807079,1.910044
0.0269632,-0.4322382,6.649655,-0.2679732,0.1606552,0.00238883,-0.9798414,-0.1299936,9.986375,1.902818
0.0249353,-3.217349,3.420725,2.957652,0.1466852,0.002627627,-1.006977,-0.2102192,10.07167,1.976568
0.0229297,-0.1524708,4.582995,0.9629478,0.1411593,0.008698804,-1.005776,-0.2137153,10.17676,1.998648
0.0248972,2.331765,6.313426,-1.55819,0.1524154,0.01425401,-0.9889305,-0.1556609,10.33394,1.959854
0.0259306,1.674043,5.936622,-1.34214,0.1649521,0.00780963,-0.984287,-0.1122519,10.48788,1.925051
0.0229383,-0.2965592,3.393842,0.9556424,0.1637932,0.000865452,-0.9872909,-0.1190545,10.56573,1.946972
0.0219346,-0.7075309,1.659933,2.018217,0.1538274,0.0001072129,-0.9902367,-0.1345739,10.60214,1.991241
0.0249305,-0.7030894,1.574436,0.2460549,0.157487,-0.003179929,-0.9891117,-0.1521023,10.6414,1.997375
0.0278899,1.63331,6.819194,-0.8852751,0.1637945,0.01075471,-0.9689586,-0.1065494,10.83158,1.972685
0.0279498,-1.623432,2.550171,0.4663798,0.1646629,0.002420572,-1.000263,-0.151924,10.90286,1.98572
0.0249425,0.02329759,1.413782,0.6701086,0.1645283,-0.002678087,-0.9863258,-0.1513429,10.93812,2.002434
0.025895,-0.8046269,0.9484468,0.1573565,0.16539,0.006141541,-0.9901769,-0.1721787,10.96268,2.006509
0.0239376,-0.2805008,3.2868,-0.2346511,0.1636073,-0.00176902,-1.013543,-0.1788933,11.04136,2.000892
0.023969,3.034832,6.198054,-0.807012,0.1741765,0.004887519,-0.9791692,-0.1061513,11.18992,1.981549
0.0269248,0.7421521,3.898818,0.3911686,0.1724177,0.003942916,-0.9852034,-0.08616905,11.2949,1.992081
0.0309173,1.344776,6.962034,0.2909277,0.1736944,0.008192914,-0.9808683,-0.04459219,11.51014,2.001076
0.0339368,-1.663385,4.063075,1.063776,0.1746663,0.00520875,-0.9904382,-0.1010422,11.64803,2.037177
0.0269023,-1.023711,2.226634,-0.0283707,0.1717784,0.0009360956,-0.9924641,-0.1285823,11.70793,2.036414
0.0249346,0.9468485,5.899671,-1.952203,0.1831543,0.004116175,-0.9855619,-0.104973,11.85504,1.987736
0.0259296,-1.659355,4.873166,-0.6383242,0.1854998,-0.002953976,-0.9855821,-0.1479995,11.9814,1.971185
0.0209454,-2.656925,2.684725,0.4009799,0.1794524,0.0001084665,-0.9912732,-0.2036498,12.03763,1.979583
0.0229741,0.05473065,4.7658,-1.243383,0.1760506,-0.0005602418,-1.003209,-0.2023924,12.14712,1.951018
0.0229026,3.023129,8.260837,-2.865672,0.1904802,0.007874737,-0.9766212,-0.1331549,12.33632,1.885386
0.0309432,-1.541008,2.896384,-1.002933,0.1902402,0.006725314,-0.9875414,-0.1808386,12.42594,1.854352
0.0259557,-1.72883,1.905176,-0.7334851,0.1936392,0.003182267,-0.9848278,-0.2257116,12.47539,1.835314
0.0249398,-1.595077,1.688186,-0.6823127,0.1919723,0.00699267,-0.9898474,-0.2654925,12.51749,1.818298
0.0229364,2.896843,7.68565,-1.910514,0.1928801,0.016746,-0.987195,-0.1990494,12.69377,1.774477
0.0239051,1.539954,5.5467,-2.28915,0.20451,0.007940616,-0.9769403,-0.1622366,12.82637,1.719755
0.0239628,-1.010485,2.148414,-0.1875594,0.1991523,0.006036685,-0.9880505,-0.1864507,12.87785,1.715261
0.0229364,-0.3778669,1.640672,0.1297216,0.1980091,0.004168642,-0.9832968,-0.1951176,12.91548,1.718236
0.0239356,0.1431835,1.56474,-0.6810836,0.199382,0.0007671211,-0.9848971,-0.1916904,12.95293,1.701934
0.0288971,2.011178,6.967735,-1.487778,0.195693,-0.003086691,-1.013774,-0.1335732,13.15428,1.658941
0.0259652,2.633301,9.173212,-1.220134,0.2176409,-0.002694977,-0.9474353,-0.065199,13.39246,1.62726
0.0239032,-3.438863,3.330258,1.558868,0.204195,0.002535977,-0.9905874,-0.1473988,13.47207,1.664522
0.0259585,-0.7015211,2.090102,-0.5694416,0.2043406,0.002967154,-0.9818797,-0.1656093,13.52632,1.64974
0.0229352,1.358712,5.876482,-2.836763,0.1980187,0.00578911,-1.006698,-0.1344469,13.6611,1.584679
0.0239464,2.156491,6.920967,-2.885646,0.2250567,-0.00284743,-0.9561716,-0.08280677,13.82683,1.515578
0.0229326,-1.689062,2.998979,-0.7383326,0.215718,0.003529047,-0.9851695,-0.1215414,13.89561,1.498646
0.0219124,-1.956689,1.759069,-0.4975795,0.2174926,0.005144337,-0.9698146,-0.1644171,13.93415,1.487743
0.0268932,-2.485055,1.488,-0.2034746,0.2157376,0.004764582,-0.9873672,-0.2312482,13.97417,1.482271
0.0249354,0.1431133,1.083189,-1.022117,0.213362,0.01083761,-0.9842897,-0.2276796,14.00118,1.456784
0.0259324,1.396359,0.4826616,-2.077276,0.2211166,0.006436659,-0.9780968,-0.1914687,14.0137,1.402915
0.0229697,2.064265,6.446375,-1.332357,0.2221081,0.0111501,-0.9702073,-0.1440531,14.16177,1.372311
0.0258982,-0.1929864,5.594206,-0.8203981,0.2255723,0.0007204143,-0.9599406,-0.1490511,14.30665,1.351064
0.0249349,-2.091085,2.52748,-0.4367042,0.222503,0.006102656,-0.9820047,-0.2011921,14.36967,1.340175
0.0229745,-0.7621999,1.74557,-0.851735,0.2249403,0.002808429,-0.9806494,-0.2187033,14.40978,1.320607
0.0239331,-0.06382893,1.53092,-1.048112,0.2202301,0.004455009,-0.974444,-0.2202309,14.44641,1.295522
0.0219463,1.368191,8.046091,-2.66736,0.223221,0.00952409,-0.9819723,-0.1902042,14.623,1.236984
0.027887,0.3016729,10.32493,-3.594654,0.2500242,0.007474767,-0.9675638,-0.1817914,14.91093,1.136739
0.0269527,-2.561007,6.835859,0.9788651,0.2428831,0.009922743,-0.973395,-0.2508175,15.09517,1.163123
0.0229395,-2.880738,3.353159,2.323122,0.2254236,0.005622489,-0.981237,-0.3169002,15.17209,1.216414
0.0249593,-1.058923,1.801368,-0.8407997,0.2295542,0.008201342,-0.9806786,-0.3433302,15.21705,1.195428
0.0219387,2.514544,5.786031,-3.042379,0.2465815,0.01478499,-0.9676779,-0.2881643,15.34399,1.128682
0.0239418,2.154664,7.396378,-1.52697,0.2588123,0.006833593,-0.9569197,-0.2365778,15.52108,1.092124
0.0209743,-2.137015,5.322079,2.053747,0.249479,0.009713721,-0.9741742,-0.2814002,15.6327,1.1352
0.022942,-2.324366,3.186217,2.958141,0.242765,0.009312631,-0.9735232,-0.3347258,15.7058,1.203065
0.0239363,-1.15332,1.865626,1.180936,0.241733,0.006899804,-0.9785781,-0.362332,15.75046,1.231333
0.0258969,0.5431788,1.581265,-1.11519,0.2454495,0.00859132,-0.9733729,-0.3482653,15.79141,1.202453
0.0229368,4.970719,9.819647,-2.68733,0.259788,0.01276125,-0.9480413,-0.234253,16.01664,1.140814
0.0229694,2.025721,9.34059,-1.146513,0.2696874,0.005475768,-0.9472356,-0.1877234,16.23119,1.114479
0.0239031,-1.847278,7.816259,3.010768,0.2623546,0.002789063,-0.9888971,-0.231879,16.41802,1.186446
0.0219722,-0.175117,9.146223,3.28862,0.2636808,0.008562811,-0.9566033,-0.2357267,16.61898,1.258704
0.0229086,-2.896041,5.382158,3.186775,0.261769,0.006325928,-0.9703707,-0.302071,16.74228,1.331709
0.0279284,-2.144662,2.164251,1.430041,0.2589662,0.005458047,-0.9702882,-0.361968,16.80272,1.371647
0.0229717,-1.11468,1.64417,-0.7035267,0.2662772,0.005976557,-0.9698279,-0.387574,16.84049,1.355486
0.0298844,0.13711,3.024648,-0.2075949,0.2678191,0.01251634,-0.9792024,-0.3834766,16.93088,1.349282
0.0269521,2.205976,5.438804,-0.2763015,0.276344,0.01098197,-0.9445425,-0.3240209,17.07747,1.341835
0.0288939,-1.087404,1.098697,0.9499212,0.2684683,0.01173548,-0.9714776,-0.3554402,17.10921,1.369282
0.0309176,0.372887,0.2341001,-0.1352926,0.272248,0.006856951,-0.9696265,-0.3439115,17.11645,1.365099
0.0279523,-0.233723,0.4406396,0.5673561,0.2735798,0.006416888,-0.9576008,-0.3504446,17.12877,1.380958
0.0279027,-2.031576,0.8259731,0.8848667,0.26969,0.00880532,-0.9706249,-0.407131,17.15182,1.405648
0.0259311,-0.7315207,0.8223479,0.2841211,0.2731059,0.0078423,-0.9703447,-0.4261002,17.17314,1.413016
0.0279242,0.2053679,0.7705075,0.4979178,0.2739214,0.005130887,-0.9659408,-0.4203654,17.19466,1.42692
0.0279282,-0.3974863,1.35513,0.0001799255,0.2727767,0.008401578,-0.9628677,-0.4314665,17.2325,1.426925
0.0259664,2.355668,7.164235,-0.5722431,0.2773699,0.0230586,-0.9423628,-0.3702983,17.41853,1.412066
