DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0279499,0.7231735,7.472913,0.0205915,0.1433716,0.0329252,-0.9939374,0.9032414,10.79502,0.3824039
0.0259067,0.9424202,9.449319,-1.663483,0.1507532,0.03402512,-0.9890594,0.9276564,11.03982,0.3393085
0.0239714,-0.02729566,8.019686,-1.66784,0.1616416,0.03475574,-0.9813221,0.9270021,11.23206,0.2993281
0.0239363,-2.37041,1.892378,1.020144,0.1590409,0.03259065,-0.9879879,0.8702632,11.27736,0.3237465
0.0219057,-3.102322,-0.1058969,2.176055,0.1528391,0.03032159,-0.9998465,0.8023047,11.27504,0.3714145
0.0229384,0.5103507,3.79177,0.4232804,0.1522874,0.02876303,-1.004522,0.8140113,11.36202,0.3811239
0.0209794,1.757221,6.029089,-0.8688674,0.1616087,0.02954686,-0.9874873,0.8508767,11.4885,0.3628956
0.0239274,0.9575849,1.852254,-0.3852589,0.1614815,0.0274628,-0.9862775,0.8737893,11.53282,0.3536774
0.0249056,-0.6446018,-0.5426843,0.1778938,0.164756,0.0293021,-0.9852443,0.857735,11.51931,0.3581079
0.0239346,-1.616912,-0.7594099,0.8814667,0.1620605,0.03119126,-0.9958057,0.8190349,11.50113,0.3792055
0.0249343,-0.01176383,-0.1828819,0.6919309,0.1560909,0.03239192,-0.9968507,0.8187416,11.49657,0.3964583
0.0229714,1.193675,0.7788031,-0.5230057,0.1608823,0.03431938,-0.9896696,0.846162,11.51446,0.3844441
0.0229065,0.6552797,0.5092229,-0.4446412,0.1643723,0.03406231,-0.9853387,0.8611721,11.52612,0.3742589
0.0219392,-0.805744,-0.3769466,0.4804389,0.162541,0.0349095,-0.9854777,0.8434948,11.51785,0.3847994
0.0259324,-2.238566,-0.8660616,0.6673378,0.159595,0.03471324,-0.9947082,0.7854434,11.49539,0.402105
0.022939,-1.074413,-0.2798158,0.2158354,0.1609962,0.03340918,-0.9996033,0.7607974,11.48898,0.4070561
0.0269277,1.660044,0.6599802,0.01583837,0.1618574,0.03175354,-0.9886948,0.8054985,11.50675,0.4074826
0.0279247,0.7832473,0.001066671,0.05821724,0.1629104,0.03063023,-0.984277,0.8273705,11.50678,0.4091083
0.0219416,-1.308588,-0.4509621,0.2282302,0.1601474,0.0300311,-0.9878695,0.798658,11.49688,0.414116
0.0229376,-1.754925,-0.1768498,0.1484147,0.1607124,0.03081412,-0.9950893,0.7584042,11.49283,0.4175203
0.0249686,0.04501125,-0.2182117,0.3822715,0.1626271,0.0331259,-0.9925984,0.759528,11.48738,0.4270651
0.0239366,0.6456888,0.1072354,0.7931497,0.1608755,0.03296914,-0.9885758,0.7749836,11.48995,0.4460504
0.0219403,-0.09408578,0.02779588,0.3780668,0.1575532,0.0322023,-0.9856797,0.7729194,11.49055,0.4543453
0.0209091,-0.9766752,-0.2412477,-0.2809347,0.1604225,0.03311037,-0.9917673,0.752498,11.48551,0.4484712
0.0219788,-0.5393105,-0.4704591,-0.3218457,0.1627592,0.03398919,-0.9938166,0.7406446,11.47517,0.4413974
0.0229364,0.4780852,-0.3558884,0.3102197,0.1612385,0.03333619,-0.9884463,0.7516101,11.46701,0.4485128
0.0258967,-0.2092991,-0.200088,0.4757809,0.159171,0.03259611,-0.9887217,0.74619,11.46183,0.4608339
0.0279248,-0.269585,-0.2234758,-0.2257798,0.1610319,0.03421424,-0.9921201,0.7386618,11.45559,0.454529
0.0279595,0.3781543,-0.4133642,-0.1728857,0.1601598,0.03101756,-0.9893335,0.7492349,11.44403,0.4496953
0.0259317,-0.5057753,-0.4649799,0.1765918,0.1595634,0.03175714,-0.9908065,0.7361193,11.43197,0.4542746
0.0259308,-0.7235775,-0.2964587,0.3882951,0.1589855,0.03397642,-0.9944755,0.7173563,11.42428,0.4643434
0.024927,0.5330828,-0.0117099,0.5349066,0.1599201,0.03334414,-0.9905461,0.7306445,11.42399,0.477677
0.0219403,0.3905661,-0.0893138,0.6546601,0.1578,0.03281706,-0.9861627,0.7392136,11.42203,0.4920405
0.0269281,-1.131827,-0.03116038,-0.1363748,0.1606775,0.03507617,-0.9934667,0.7087356,11.42119,0.4883682
0.0328936,0.07275584,0.1211298,-0.004575464,0.1620182,0.03459221,-0.9932086,0.7111288,11.42518,0.4882177
0.0249706,0.638749,0.2556891,0.4507453,0.158084,0.03504506,-0.9905567,0.7270788,11.43156,0.499473
0.0229356,0.5027978,0.1309387,-0.1023344,0.1596634,0.03382481,-0.9895653,0.7386107,11.43457,0.4971259
0.0239022,0.09438921,0.2138194,-0.2929259,0.1601402,0.03418747,-0.9886989,0.7408668,11.43968,0.4901243
0.0219638,-0.5967271,0.2327583,0.1000022,0.1615135,0.03372319,-0.9913821,0.7277604,11.44479,0.4923208
0.0229021,-0.6289927,0.1826402,0.4208003,0.1596803,0.03469165,-0.9913977,0.7133552,11.44897,0.501958
0.0229633,-0.368588,0.2562509,0.2340896,0.160171,0.03432841,-0.9915168,0.7048912,11.45486,0.5073335
0.0269042,-0.3380587,0.6905422,0.1589207,0.1624882,0.03360465,-0.9912485,0.695796,11.47343,0.5116091
0.0299557,-0.1326181,0.4865501,0.3969529,0.1585888,0.03285477,-0.9913011,0.6918234,11.48801,0.5235001
0.0249336,0.1836294,0.09526783,-0.3294658,0.1602862,0.03261167,-0.9903015,0.6964019,11.49039,0.5152853
0.0269291,-0.1636236,0.1009334,-0.4124553,0.1642863,0.03494009,-0.9888884,0.6919957,11.4931,0.5041783
0.0248995,-0.6816581,0.1860497,0.3994571,0.1614002,0.03360549,-0.9921198,0.6750227,11.49774,0.5141246
0.0219745,-0.2212103,0.1062834,0.3932765,0.1604412,0.03250982,-0.9932422,0.6701617,11.50007,0.5227666
0.0239444,0.5736696,0.1961585,-0.01906787,0.1611232,0.0337068,-0.9891806,0.6838979,11.50477,0.5223101
0.0229359,0.3665754,0.1857086,0.07237469,0.1613532,0.03345471,-0.9878312,0.6923056,11.50903,0.5239701
0.0229295,-0.4427278,-0.02983342,0.1589933,0.1616151,0.03371143,-0.9895423,0.6821541,11.50834,0.5276157
0.0259058,-0.2883949,0.02307485,-0.04718829,0.1615167,0.03494889,-0.9921091,0.674683,11.50894,0.5263933
0.0249596,0.09838626,0.1446722,-0.0732896,0.1635842,0.03434283,-0.9913526,0.6771387,11.51255,0.524564
0.0269015,0.1882777,0.2524571,0.5690598,0.1622407,0.03519221,-0.9914857,0.6822037,11.51934,0.5398726
0.0229748,-0.00324357,0.1655846,0.5298293,0.1596362,0.0338084,-0.9871141,0.6821291,11.52315,0.5520453
0.0259284,-1.127184,0.1222715,0.1456072,0.1621098,0.03469679,-0.9905101,0.6529031,11.52632,0.5558206
0.0239311,-0.8886747,0.0768702,0.3911598,0.1607051,0.03533755,-0.9960387,0.6316361,11.52816,0.5651816
0.0229372,0.8507994,0.1745375,0.4024837,0.1607873,0.03506934,-0.9923623,0.6511511,11.53216,0.5744134
0.0248992,1.299995,0.1822224,-0.03058615,0.1607308,0.03454577,-0.9870958,0.68352,11.5367,0.5736519
0.0239504,0.05290382,0.1552032,-0.2886807,0.1616133,0.03383269,-0.9894189,0.684787,11.54042,0.5667378
0.0239363,-0.4752533,-0.035805,-0.3172712,0.1624724,0.03347273,-0.9897786,0.6734113,11.53956,0.5591435
0.0219442,-0.3214885,-0.01307123,-0.06318638,0.1625116,0.03288449,-0.9930918,0.6663564,11.53927,0.557757
0.0229024,0.3499697,0.03247717,0.1670516,0.1622501,0.03250568,-0.9913815,0.6743716,11.54002,0.5615829
0.0229729,0.7011136,0.2370854,0.09209716,0.1589483,0.03138409,-0.9902037,0.6904782,11.54546,0.5636986
0.0229041,0.5844753,0.3514487,-0.5643666,0.1624739,0.0331065,-0.9897811,0.7038651,11.55351,0.5507723
0.0219772,0.2221532,-0.08301306,-0.4124272,0.1618454,0.03370433,-0.9883137,0.7087474,11.55169,0.5417083
0.0219399,-0.5425499,-0.08028933,-0.1022031,0.1629754,0.03580914,-0.9919628,0.6968439,11.54993,0.539466
0.0239011,-0.2907937,0.2064516,0.2617599,0.1622438,0.03543882,-0.9918517,0.6898936,11.55486,0.5457223
0.0279259,0.3718324,0.5863966,0.4196057,0.1590744,0.03542549,-0.9920129,0.7002773,11.57124,0.5574402
0.0229388,0.9726186,0.5831242,-0.276633,0.162954,0.036041,-0.9901228,0.722588,11.58461,0.5510945
0.0239026,0.6251066,0.4825496,0.1737407,0.1647475,0.03614992,-0.9869132,0.7375297,11.59615,0.5552474
0.022939,-0.2810181,0.5861716,0.605652,0.1612299,0.03479948,-0.9881911,0.7310834,11.60959,0.5691404
0.0229379,-0.9920323,0.5028747,0.3799638,0.1629639,0.03629171,-0.9911016,0.7083282,11.62113,0.577856
0.0229731,-0.3639989,0.2913908,0.1845217,0.1621248,0.03299263,-0.9912571,0.6999661,11.62782,0.582095
0.0229293,0.01484892,0.1942538,-0.01734254,0.1639478,0.03152848,-0.9901418,0.7003065,11.63227,0.5816974
0.020921,0.0008983288,0.2541454,-0.1833027,0.1647979,0.03140775,-0.9897646,0.7003253,11.63759,0.5778625
0.0309179,0.2634555,0.3124457,0.3188587,0.1645641,0.03092328,-0.9905063,0.7084708,11.64725,0.5877209
0.0279588,0.2290518,0.3359821,0.5473406,0.1638164,0.03115515,-0.9891654,0.7148749,11.65664,0.6030239
0.0229403,-0.2209881,0.4662043,0.5435976,0.163938,0.03225685,-0.9895241,0.7098053,11.66734,0.6154943
0.0239254,-0.4341212,0.3769281,0.5472878,0.1627156,0.03433,-0.9900149,0.6994188,11.67636,0.6285883
0.0219517,-0.2024216,0.3092494,0.3127216,0.1628547,0.03446329,-0.9916058,0.6949753,11.68314,0.6354531
0.0279257,0.1254897,0.3843752,0.06695256,0.1658627,0.03616548,-0.988493,0.6984797,11.69388,0.6373228
0.0278941,-0.4072381,0.6090261,0.4237106,0.1666144,0.03593607,-0.9902016,0.6871201,11.71087,0.6491418
0.0319117,-0.09982773,0.5933883,0.2539679,0.1644559,0.03460228,-0.9930563,0.6839345,11.7298,0.6572464
0.03094,0.6521529,0.6204112,-0.08728823,0.1673324,0.03495205,-0.9886061,0.7041121,11.749,0.6545457
0.0249065,-0.4704683,6.658726,-0.2714152,0.1602572,0.03217776,-0.9985175,0.6923943,11.91484,0.6477857
0.0249584,-1.115974,11.68948,-0.5944755,0.1695168,0.03287505,-0.9868777,0.6645414,12.20659,0.6329485
0.0239304,-0.8852363,9.129686,-0.6011977,0.1763315,0.03448762,-0.9860482,0.6433573,12.42507,0.6185616
